latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-14.11717,132.14638,336.26,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.71,4.32,D
-14.11682,127.10918,356.78,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,303.13,29.96,D
-14.11669,127.14441,337.28,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.49,10.17,D
-14.11626,127.11353,346.58,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.22,29.96,D
-14.11457,127.1265,354.15,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,301.49,13.29,D
-14.11433,132.14217,348.69,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,305.8,6.51,D
-14.114,127.13081,351.4,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.51,13.29,D
-14.11379,132.14586,339.13,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,302.26,4.32,D
-14.11344,126.96167,341.77,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,298.67,6.22,D
-14.11344,127.13515,337.82,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.05,6.78,D
-14.11287,126.96614,330.06,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,296.92,7.68,D
-14.11232,127.14377,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,299.51,10.17,D
-14.11175,127.14812,348.82,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.69,10.17,D
-14.11117,127.15255,335.14,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.29,6.19,D
-14.11114,126.97965,347.16,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,296.42,7.49,D
-14.11095,132.14163,348.38,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,300.31,9.34,D
-14.1106,127.15692,352.76,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.0,6.19,D
-14.11019,127.12589,347.21,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.46,14.61,D
-14.11003,127.16126,332.05,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.05,5.75,D
-14.10999,126.98864,332.68,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,296.01,6.29,D
-14.10944,126.99293,336.24,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,295.86,10.14,D
-14.10832,127.00162,348.89,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,296.72,12.67,D
-14.10812,127.07287,351.73,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.68,9.45,D
-14.10775,127.00604,354.88,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,297.57,12.67,D
-14.10757,127.07717,335.16,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.62,9.45,D
-14.1073,131.9751,334.46,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.39,2.25,D
-14.10718,127.01055,367.0,0.47,0.48,2026-05-21,449,N,VIIRS,h,2.0NRT,299.22,33.59,D
-14.10675,131.97882,344.54,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,304.42,3.89,D
-14.10661,127.01499,333.84,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,296.26,33.59,D
-14.10604,127.01939,354.11,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,297.72,22.55,D
-14.10569,127.16051,339.22,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.11,13.46,D
-14.10512,127.16484,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,302.14,13.46,D
-14.10492,127.02816,347.89,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,294.94,11.96,D
-14.10485,127.06359,337.38,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,295.42,10.94,D
-14.10456,126.96061,336.84,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,296.34,4.57,D
-14.10436,127.03249,355.38,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,297.87,11.96,D
-14.10429,127.06794,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,299.99,10.94,D
-14.10381,127.0368,344.41,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,297.02,11.8,D
-14.10373,127.07226,345.38,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.7,9.45,D
-14.10369,127.31097,345.29,0.45,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.9,8.64,D
-14.10334,127.00547,330.11,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,294.18,12.67,D
-14.10314,127.31515,332.19,0.45,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.64,8.92,D
-14.10276,127.00996,334.66,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,298.65,33.59,D
-14.10272,131.95915,330.54,0.4,0.37,2026-05-21,449,N,VIIRS,l,2.0NRT,303.58,1.99,D
-14.10269,127.04551,334.45,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,294.99,10.01,D
-14.10219,127.01442,356.58,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,299.03,33.59,D
-14.10163,127.01879,345.15,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,294.04,22.55,D
-14.10157,127.05421,349.91,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.47,56.42,D
-14.10133,127.15986,346.4,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.47,13.46,D
-14.10076,127.16423,347.02,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.42,13.46,D
-14.10045,127.06297,352.3,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,308.35,45.26,D
-14.09995,127.0319,331.67,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,294.38,11.96,D
-14.09989,127.0673,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,300.74,45.26,D
-14.0994,127.03623,330.52,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,294.13,11.8,D
-14.09934,127.07164,344.01,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.52,9.65,D
-14.09887,131.98517,334.15,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,304.02,1.78,D
-14.09829,127.04491,345.86,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,295.45,10.01,D
-14.09773,127.04926,350.66,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.7,10.01,D
-14.09718,127.0536,355.98,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.32,56.42,D
-14.09662,127.05794,367.0,0.47,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,297.51,56.42,D
-14.09606,127.06231,354.1,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,301.92,45.26,D
-14.09581,127.16812,338.06,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.74,7.36,D
-14.0955,127.06667,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,299.64,45.26,D
-14.09503,127.30979,340.07,0.45,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.27,6.76,D
-14.09494,127.07102,336.14,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,295.64,9.65,D
-14.09144,127.16752,344.38,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.8,7.36,D
-14.09111,127.06604,337.29,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,300.23,15.44,D
-14.09055,127.0704,340.61,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.43,13.85,D
-14.08993,130.78526,330.74,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.44,1.59,D
-14.0886,131.9608,353.2,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,305.6,8.6,D
-14.08727,127.06105,357.95,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,300.51,15.44,D
-14.08707,127.16695,353.46,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,305.03,23.28,D
-14.08671,127.06542,339.47,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.04,15.44,D
-14.08615,127.06979,341.43,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.51,13.85,D
-14.08521,131.96028,340.15,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,301.39,3.46,D
-14.08271,127.16631,354.73,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,300.53,23.28,D
-14.08232,127.06481,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,300.08,17.6,D
-14.08215,127.17069,339.55,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.04,23.28,D
-14.08176,127.06917,344.15,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.33,10.17,D
-14.07779,127.17005,346.95,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.79,5.27,D
-14.07737,127.06857,347.05,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.33,10.17,D
-14.0752,126.94323,353.06,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,297.37,7.72,D
-14.07342,127.16943,334.5,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.22,5.27,D
-14.07297,127.06796,348.47,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.69,8.03,D
-14.07077,126.94266,332.16,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,296.76,7.03,D
-14.06906,127.16885,342.99,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.78,9.6,D
-14.06857,127.06737,354.15,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.13,8.03,D
-14.06851,127.17311,330.19,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.18,4.96,D
-14.06635,132.27376,334.44,0.39,0.36,2026-05-21,449,N,VIIRS,l,2.0NRT,306.26,2.89,D
-14.06633,126.94207,353.65,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,298.45,7.03,D
-14.06465,126.95558,335.81,0.47,0.48,2026-05-21,449,N,VIIRS,n,2.0NRT,297.92,5.56,D
-14.06417,127.06679,356.72,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,300.3,15.16,D
-14.06415,127.17251,333.52,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.08,4.96,D
-14.05978,127.06619,352.42,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.19,15.16,D
-14.05978,127.17191,341.08,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.49,8.06,D
-14.05593,127.06123,335.72,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.57,6.32,D
-14.05538,127.06559,355.14,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,304.4,18.76,D
-14.05489,127.17553,341.67,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.58,8.06,D
-14.05484,127.06995,337.08,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.57,18.76,D
-14.05153,127.06065,344.51,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.49,6.32,D
-14.05098,127.06502,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,299.16,18.76,D
-14.05052,127.17491,348.4,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.76,8.59,D
-14.05044,127.06939,341.36,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.12,18.76,D
-14.04989,127.07377,334.25,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.4,6.59,D
-14.04822,127.05134,334.82,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,295.79,24.04,D
-14.04767,127.05569,357.5,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,307.38,23.83,D
-14.04713,127.06007,357.5,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.89,23.83,D
-14.04616,127.1743,346.84,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.23,8.59,D
-14.04562,127.17856,340.71,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.78,9.93,D
-14.04494,127.0776,367.0,0.46,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,299.6,78.39,D
-14.0444,127.08195,351.95,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.33,8.17,D
-14.04436,127.04641,330.21,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.35,24.04,D
-14.04385,127.08633,351.51,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.54,8.17,D
-14.04382,127.05075,367.0,0.47,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,301.61,24.04,D
-14.04331,127.09068,337.4,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.75,9.1,D
-14.04327,127.0551,367.0,0.47,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,300.05,23.83,D
-14.04273,127.05948,339.24,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,294.89,23.83,D
-14.04222,127.09938,348.75,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.26,7.18,D
-14.04168,127.10373,340.77,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.71,7.18,D
-14.04127,127.17793,349.01,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,300.24,21.88,D
-14.04114,127.10807,350.33,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.26,6.34,D
-14.04059,127.1124,342.81,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.19,6.34,D
-14.03995,127.04581,330.67,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.19,26.55,D
-14.03946,127.08572,349.94,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.25,8.17,D
-14.03942,127.05016,367.0,0.47,0.47,2026-05-21,449,N,VIIRS,h,2.0NRT,303.3,26.55,D
-14.03895,127.12553,343.25,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.72,4.62,D
-14.03887,127.05451,345.71,0.47,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.6,21.48,D
-14.03841,127.12988,332.83,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.26,4.62,D
-14.03691,127.17733,352.25,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,301.72,21.88,D
-14.0335,127.13354,331.78,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.32,3.59,D
-14.03297,127.13784,339.64,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.85,3.59,D
-14.03255,127.17671,344.74,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.35,9.87,D
-14.0303,127.15917,336.71,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.63,5.62,D
-14.02925,127.16762,331.04,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.01,6.61,D
-14.02818,127.1761,345.51,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,296.87,9.87,D
-14.02806,127.1415,344.4,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.73,11.07,D
-14.02753,127.14581,349.85,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.01,11.07,D
-14.02699,127.15008,332.34,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.42,6.03,D
-13.98086,130.36589,336.43,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,302.23,3.14,D
-13.98041,130.47253,338.91,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,303.77,5.26,D
-13.98027,130.37009,337.3,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,302.26,3.14,D
-13.97982,130.4767,334.29,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,301.38,4.48,D
-13.97909,130.37848,333.83,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,301.79,3.81,D
-13.97845,130.35695,330.81,0.45,0.39,2026-05-21,449,N,VIIRS,l,2.0NRT,301.65,7.5,D
-13.97683,130.472,351.05,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,301.88,5.88,D
-13.97604,130.34801,341.22,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,302.18,3.71,D
-13.97544,130.3522,333.08,0.45,0.39,2026-05-21,449,N,VIIRS,l,2.0NRT,303.41,3.71,D
-13.97308,130.36902,343.68,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,303.45,9.74,D
-13.97303,130.34326,337.98,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,300.32,4.82,D
-13.96824,130.35114,333.13,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,301.97,6.85,D
-13.96529,130.37213,340.08,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,301.93,5.74,D
-13.96228,130.36742,353.97,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,306.31,4.51,D
-13.95927,130.36269,339.86,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,300.98,4.51,D
-13.95919,131.67751,345.48,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,305.04,6.45,D
-13.95868,130.36688,335.26,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,300.43,4.51,D
-13.95522,131.68077,331.57,0.41,0.37,2026-05-21,449,N,VIIRS,l,2.0NRT,302.56,3.11,D
-13.95235,131.67648,334.59,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.22,5.38,D
-13.94894,131.67598,341.07,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,300.23,4.14,D
-13.8903,131.88831,347.38,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,305.51,4.48,D
-13.88516,131.87611,330.65,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.93,2.49,D
-13.88406,131.88354,335.47,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.33,3.02,D
-13.88176,131.8756,337.85,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.33,3.78,D
-13.88067,131.88303,335.0,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,301.5,2.64,D
-13.85662,131.64244,346.11,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,304.02,5.65,D
-13.8543,131.63435,341.15,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,301.04,5.99,D
-13.83471,132.26305,346.27,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.98,8.54,D
-13.83449,131.6275,339.81,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,302.74,3.46,D
-13.83416,132.26669,344.97,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.37,6.06,D
-13.83393,131.63127,334.51,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,301.03,1.71,D
-13.83102,131.60359,334.23,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.04,2.35,D
-13.83051,131.63075,338.73,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,302.01,4.58,D
-13.83046,131.60741,347.93,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,304.5,6.2,D
-13.83026,132.26981,331.0,0.39,0.36,2026-05-21,449,N,VIIRS,l,2.0NRT,301.74,3.15,D
-13.82298,131.58685,338.4,0.41,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,302.43,12.95,D
-13.81956,131.58632,367.0,0.41,0.37,2026-05-21,449,N,VIIRS,h,2.0NRT,307.44,12.95,D
-13.80892,131.97037,339.45,0.4,0.37,2026-05-21,449,N,VIIRS,l,2.0NRT,310.2,13.34,D
-13.80273,132.47699,340.96,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.54,6.1,D
-13.79517,132.2047,334.1,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.85,4.03,D
-13.79484,132.46098,346.93,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,306.21,9.62,D
-13.79149,132.46046,331.18,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.95,9.62,D
-13.78857,132.43413,348.04,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.63,3.94,D
-13.78396,133.97328,336.71,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.3,2.47,D
-13.77629,130.07755,336.48,0.46,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,302.05,4.85,D
-13.77325,130.07269,331.66,0.46,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,297.49,3.57,D
-13.77264,130.07701,332.47,0.46,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,298.18,4.74,D
-13.77008,132.42012,340.17,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.67,3.94,D
-13.76949,134.02235,337.86,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.5,4.56,D
-13.7678,132.41238,347.22,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.8,4.32,D
-13.76727,132.41597,342.84,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.56,4.32,D
-13.76287,132.06474,333.03,0.4,0.37,2026-05-21,449,N,VIIRS,l,2.0NRT,306.15,2.64,D
-13.76004,132.06053,339.49,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,305.58,6.01,D
-13.75721,132.05632,337.97,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,303.28,3.94,D
-13.75666,132.06001,347.42,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,305.38,6.01,D
-13.74973,130.6541,336.1,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.04,3.16,D
-13.74618,130.65358,336.79,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.08,3.16,D
-13.74555,132.20418,348.73,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.15,9.53,D
-13.74328,132.19637,346.47,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.93,6.33,D
-13.74322,130.64899,347.82,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.29,5.95,D
-13.74273,132.20001,344.69,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.12,9.53,D
-13.74219,132.20366,334.79,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.55,9.53,D
-13.73968,130.64845,346.91,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.41,5.95,D
-13.73937,132.19948,344.48,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.98,5.29,D
-13.73601,132.19894,341.31,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.64,5.29,D
-13.73318,130.64331,342.83,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.5,5.75,D
-13.73264,132.19841,338.93,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.24,2.46,D
-13.73036,132.19058,334.65,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.53,4.16,D
-13.72982,132.19423,335.4,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.01,4.16,D
-13.72963,130.64279,340.06,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.94,3.48,D
-13.72928,132.19786,332.1,0.39,0.36,2026-05-21,449,N,VIIRS,l,2.0NRT,302.23,2.46,D
-13.72609,130.64226,332.35,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.46,3.48,D
-13.72592,132.19733,332.61,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.92,3.03,D
-13.72313,130.63765,343.47,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.39,5.24,D
-13.69939,132.37529,347.45,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.05,5.49,D
-13.69885,132.37892,340.98,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.68,5.41,D
-13.69766,132.36389,333.56,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.4,2.49,D
-13.6955,132.3784,350.41,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.81,5.41,D
-13.69214,132.3779,337.3,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.72,4.59,D
-13.68442,133.96034,350.97,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.84,14.63,D
-13.68108,133.95979,339.03,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.0,3.11,D
-13.65581,131.53883,332.05,0.41,0.37,2026-05-21,449,N,VIIRS,l,2.0NRT,302.42,3.86,D
-13.63418,132.39859,330.36,0.39,0.36,2026-05-21,449,N,VIIRS,l,2.0NRT,300.43,2.96,D
-13.63364,132.40221,332.44,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.98,2.96,D
-13.60579,133.79317,330.42,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.71,2.6,D
-13.60359,133.80743,332.66,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.04,2.83,D
-13.60303,133.811,335.75,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.67,4.4,D
-13.60246,133.79263,336.93,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.73,2.6,D
-13.60138,133.82172,345.05,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.77,5.43,D
-13.60081,133.80333,340.63,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.47,2.83,D
-13.60026,133.8069,333.23,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.78,2.83,D
-13.5997,133.81047,342.74,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.62,4.4,D
-13.59635,133.78796,352.82,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.85,5.52,D
-13.59586,132.39253,338.75,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.17,2.23,D
-13.5958,133.79153,338.03,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.06,5.52,D
-13.59302,133.78743,330.22,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.55,3.38,D
-13.59247,133.791,346.48,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.65,3.38,D
-13.58693,133.80473,333.66,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.22,2.77,D
